SeasonEndYear,Season,Season_Type,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,DRB%,Unnamed: 27_level_1,Arena,Attend.,Attend./G,G,Estimated_Team_Possessions,League_ORtg,League_DRtg,Relative_ORtg,Relative_DRtg,Relative_NRtg,W/L%,Unnamed: 15_level_1,Unnamed: 20_level_1,Opponent_TOV%,Opponent_eFG%
2014,2013-14,Regular Season,17.0,Atlanta Hawks*,27.5,38.0,44.0,40.0,42.0,-0.48,-0.4,-0.88,105.9,106.4,-0.5,94.6,0.266,0.316,0.554,,0.51,14.0,21.0,0.196,,74.4,,Philips Arena,587927.0,14231.0,82.0,7757.2,106.65650523328011,106.65508958665956,-0.7565052332801088,-0.255089586659551,-0.5014156466205577,,,,,
2014,2013-14,Regular Season,18.0,New York Knicks,28.3,37.0,45.0,39.0,43.0,-0.79,-0.61,-1.4,108.3,109.1,-0.8,90.3,0.248,0.302,0.541,,0.514,14.0,25.1,0.245,,74.3,,Madison Square Garden (IV),812292.0,19812.0,82.0,7404.599999999999,106.65650523328011,106.65508958665956,1.6434947667198827,2.4449104133404376,-0.8014156466205549,,,,,
2014,2013-14,Regular Season,19.0,Brooklyn Nets*,30.0,44.0,38.0,38.0,44.0,-1.0,-0.58,-1.58,106.7,107.7,-1.0,91.4,0.313,0.301,0.555,,0.509,14.9,21.7,0.236,,72.3,,Barclays Center,707331.0,17252.0,82.0,7494.8,106.65650523328011,106.65508958665956,0.0434947667198883,1.044910413340446,-1.0014156466205577,,,,,
2014,2013-14,Regular Season,20.0,Denver Nuggets,26.0,36.0,46.0,35.0,47.0,-2.15,0.75,-1.4,106.0,108.2,-2.2,98.1,0.306,0.278,0.536,,0.5,12.8,27.5,0.233,,74.5,,Pepsi Center,692898.0,16900.0,82.0,8044.2,106.65650523328011,106.65508958665956,-0.6565052332801145,1.544910413340446,-2.201415646620561,,,,,
2014,2013-14,Regular Season,21.0,New Orleans Pelicans,24.3,34.0,48.0,33.0,49.0,-2.71,0.73,-1.98,107.2,110.1,-2.9,92.2,0.286,0.193,0.537,,0.515,13.6,26.9,0.249,,73.8,,Smoothie King Center,672029.0,16391.0,82.0,7560.400000000001,106.65650523328011,106.65508958665956,0.5434947667198884,3.4449104133404376,-2.901415646620549,,,,,
2014,2013-14,Regular Season,22.0,Sacramento Kings,24.9,28.0,54.0,33.0,49.0,-2.9,0.82,-2.08,105.7,108.8,-3.1,94.4,0.331,0.218,0.532,,0.512,12.7,27.8,0.234,,76.6,,Sleep Train Arena,667949.0,16291.0,82.0,7740.8,106.65650523328011,106.65508958665956,-0.9565052332801116,2.1449104133404404,-3.101415646620552,,,,,
2014,2013-14,Regular Season,23.0,Cleveland Cavaliers,24.9,33.0,49.0,32.0,50.0,-3.29,-0.57,-3.86,104.2,107.7,-3.5,93.1,0.268,0.236,0.518,,0.508,13.0,27.2,0.199,,75.8,,Quicken Loans Arena,710522.0,17330.0,82.0,7634.2,106.65650523328011,106.65508958665956,-2.456505233280112,1.044910413340446,-3.5014156466205577,,,,,
2014,2013-14,Regular Season,24.0,Detroit Pistons,24.7,29.0,53.0,31.0,51.0,-3.66,-0.48,-4.13,105.9,109.7,-3.8,94.9,0.296,0.222,0.514,,0.52,13.8,31.4,0.218,,73.4,,The Palace of Auburn Hills,616005.0,15025.0,82.0,7781.8,106.65650523328011,106.65508958665956,-0.7565052332801088,3.044910413340446,-3.801415646620555,,,,,
2014,2013-14,Regular Season,25.0,Boston Celtics,25.4,25.0,57.0,28.0,54.0,-4.46,-0.51,-4.97,102.9,107.7,-4.8,93.3,0.248,0.251,0.517,,0.505,13.4,27.4,0.227,,74.2,,TD Garden,742400.0,18107.0,82.0,7650.599999999999,106.65650523328011,106.65508958665956,-3.7565052332801088,1.044910413340446,-4.801415646620555,,,,,
2014,2013-14,Regular Season,26.0,Orlando Magic,24.6,23.0,59.0,26.0,56.0,-5.44,-0.44,-5.88,101.7,107.4,-5.7,93.6,0.253,0.235,0.525,,0.504,13.0,22.4,0.211,,75.5,,Amway Center,666046.0,16245.0,82.0,7675.2,106.65650523328011,106.65508958665956,-4.956505233280112,0.7449104133404489,-5.7014156466205606,,,,,
2014,2013-14,Regular Season,27.0,Los Angeles Lakers,26.8,27.0,55.0,25.0,57.0,-6.29,0.96,-5.33,104.2,110.6,-6.4,98.7,0.263,0.291,0.542,,0.513,12.4,20.2,0.192,,71.0,,STAPLES Center,771974.0,18829.0,82.0,8093.400000000001,106.65650523328011,106.65508958665956,-2.456505233280112,3.9449104133404376,-6.401415646620549,,,,,
2014,2013-14,Regular Season,28.0,Utah Jazz,24.5,25.0,57.0,22.0,60.0,-7.17,0.91,-6.27,103.5,111.3,-7.8,91.4,0.271,0.237,0.523,,0.518,12.1,25.5,0.227,,74.5,,EnergySolutions Arena,745203.0,18176.0,82.0,7494.8,106.65650523328011,106.65508958665956,-3.1565052332801145,4.64491041334044,-7.801415646620555,,,,,
2014,2013-14,Regular Season,29.0,Milwaukee Bucks,24.7,15.0,67.0,20.0,62.0,-8.18,-0.23,-8.41,103.0,111.8,-8.8,91.8,0.274,0.231,0.519,,0.52,13.2,27.1,0.225,,71.4,,BMO Harris Bradley Center,552067.0,13465.0,82.0,7527.599999999999,106.65650523328011,106.65508958665956,-3.6565052332801145,5.14491041334044,-8.801415646620555,,,,,
2014,2013-14,Regular Season,30.0,Philadelphia 76ers,23.4,19.0,63.0,16.0,66.0,-10.45,-0.21,-10.66,99.4,109.9,-10.5,99.2,0.268,0.258,0.51,,0.524,14.9,24.8,0.244,,72.4,,Wells Fargo Center,568632.0,13869.0,82.0,8134.400000000001,106.65650523328011,106.65508958665956,-7.256505233280109,3.244910413340449,-10.501415646620558,,,,,
2014,2013-14,Playoffs,1.0,San Antonio Spurs,29.6,16.0,7.0,18.0,5.0,,,,114.2,104.2,10.0,92.7,0.291,0.267,0.583,,0.492,13.4,23.6,0.197,,77.2,,,,,23.0,2132.1,108.75143950482524,108.71703961894367,5.448560495174775,-4.51703961894367,9.965600114118445,0.696,,,,
2014,2013-14,Playoffs,2.0,Los Angeles Clippers,28.2,6.0,7.0,7.0,6.0,,,,113.3,111.3,2.0,96.0,0.334,0.302,0.555,,0.521,14.9,26.2,0.272,,70.4,,,,,13.0,1248.0,108.75143950482524,108.71703961894367,4.548560495174769,2.582960381056324,1.9656001141184447,0.462,,,,
2014,2013-14,Playoffs,3.0,Miami Heat,31.1,13.0,7.0,11.0,9.0,,,,112.8,110.8,2.0,86.2,0.305,0.326,0.594,,0.539,14.2,17.1,0.22,,75.3,,,,,20.0,1724.0,108.75143950482524,108.71703961894367,4.048560495174769,2.082960381056324,1.9656001141184447,0.65,,,,
2014,2013-14,Playoffs,4.0,Washington Wizards,26.8,6.0,5.0,6.0,5.0,,,,102.0,100.9,1.1,87.8,0.285,0.211,0.504,,0.471,12.7,27.9,0.227,,79.7,,,,,11.0,965.8,108.75143950482524,108.71703961894367,-6.751439504825228,-7.817039618943667,1.065600114118439,0.545,,,,
2014,2013-14,Playoffs,5.0,Houston Rockets,25.2,2.0,4.0,3.0,3.0,,,,114.8,114.4,0.4,92.7,0.325,0.28,0.534,,0.507,10.6,35.3,0.258,,72.8,,,,,6.0,556.2,108.75143950482524,108.71703961894367,6.048560495174769,5.682960381056333,0.3656001141184362,0.333,,,,
2014,2013-14,Playoffs,6.0,Atlanta Hawks,27.9,3.0,4.0,3.0,4.0,,,,101.9,103.0,-1.1,90.7,0.316,0.417,0.515,,0.5,14.6,20.4,0.22,,76.2,,,,,7.0,634.9,108.75143950482524,108.71703961894367,-6.851439504825223,-5.717039618943673,-1.1343998858815496,0.429,,,,
2014,2013-14,Playoffs,7.0,Indiana Pacers,27.1,10.0,9.0,9.0,10.0,,,,103.7,104.8,-1.1,88.3,0.314,0.258,0.54,,0.493,13.6,21.1,0.218,,77.0,,,,,19.0,1677.7,108.75143950482524,108.71703961894367,-5.051439504825225,-3.917039618943676,-1.1343998858815496,0.526,,,,
2014,2013-14,Playoffs,8.0,Oklahoma City Thunder,26.6,10.0,9.0,9.0,10.0,,,,108.1,109.2,-1.1,92.3,0.327,0.287,0.551,,0.485,10.5,27.1,0.212,,74.2,,,,,19.0,1753.7,108.75143950482524,108.71703961894367,-0.6514395048252339,0.4829603810563299,-1.1343998858815638,0.526,,,,
2014,2013-14,Playoffs,9.0,Brooklyn Nets,30.7,5.0,7.0,5.0,7.0,,,,110.5,112.0,-1.5,86.4,0.33,0.302,0.555,,0.516,13.3,25.1,0.306,,77.0,,,,,12.0,1036.8000000000002,108.75143950482524,108.71703961894367,1.7485604951747715,3.282960381056327,-1.5343998858815553,0.417,,,,
2014,2013-14,Playoffs,10.0,Toronto Raptors,25.2,3.0,4.0,3.0,4.0,,,,108.2,110.0,-1.8,88.8,0.391,0.283,0.553,,0.506,11.8,26.8,0.291,,77.0,,,,,7.0,621.6,108.75143950482524,108.71703961894367,-0.5514395048252254,1.282960381056327,-1.8343998858815524,0.429,,,,
2014,2013-14,Playoffs,11.0,Dallas Mavericks,31.3,3.0,4.0,3.0,4.0,,,,110.0,112.1,-2.1,92.0,0.217,0.259,0.532,,0.542,13.4,26.4,0.245,,76.6,,,,,7.0,644.0,108.75143950482524,108.71703961894367,1.2485604951747715,3.3829603810563214,-2.1343998858815496,0.429,,,,
2014,2013-14,Playoffs,12.0,Golden State Warriors,26.2,3.0,4.0,3.0,4.0,,,,110.2,114.8,-4.6,96.6,0.335,0.316,0.558,,0.529,12.9,30.8,0.29,,72.1,,,,,7.0,676.1999999999999,108.75143950482524,108.71703961894367,1.4485604951747746,6.082960381056324,-4.63439988588155,0.429,,,,
2014,2013-14,Playoffs,13.0,Chicago Bulls,28.6,1.0,4.0,2.0,3.0,,,,103.0,108.3,-5.3,85.6,0.29,0.244,0.508,,0.479,10.2,27.9,0.225,,72.2,,,,,5.0,428.0,108.75143950482524,108.71703961894367,-5.751439504825228,-0.4170396189436758,-5.334399885881552,0.2,,,,
2014,2013-14,Playoffs,14.0,Memphis Grizzlies,29.7,3.0,4.0,2.0,5.0,,,,102.8,108.5,-5.7,88.8,0.293,0.173,0.486,,0.483,14.1,27.0,0.263,,69.0,,,,,7.0,621.6,108.75143950482524,108.71703961894367,-5.951439504825231,-0.2170396189436729,-5.734399885881558,0.429,,,,
2014,2013-14,Playoffs,15.0,Portland Trail Blazers,25.8,5.0,6.0,3.0,8.0,,,,107.2,113.6,-6.4,94.6,0.281,0.26,0.529,,0.508,10.4,26.1,0.208,,70.6,,,,,11.0,1040.6,108.75143950482524,108.71703961894367,-1.5514395048252254,4.882960381056321,-6.434399885881547,0.455,,,,
2014,2013-14,Playoffs,16.0,Charlotte Bobcats,25.5,0.0,4.0,1.0,3.0,,,,101.5,112.3,-10.8,90.6,0.312,0.282,0.537,,0.539,10.7,20.8,0.26,,85.7,,,,,4.0,362.4,108.75143950482524,108.71703961894367,-7.251439504825228,3.582960381056324,-10.834399885881552,0.0,,,,
2015,2014-15,Regular Season,1.0,Golden State Warriors*,26.6,67.0,15.0,65.0,17.0,10.1,-0.09,10.01,111.6,101.4,10.2,98.3,0.239,0.311,0.571,,0.47,14.3,24.1,0.217,,74.5,,Oracle Arena,803436.0,19596.0,82.0,8060.599999999999,105.64960420290367,105.6417770047212,5.950395797096306,-4.2417770047212,10.192172801817506,,,,,
2015,2014-15,Regular Season,2.0,Los Angeles Clippers*,28.8,56.0,26.0,58.0,24.0,6.59,0.22,6.8,112.4,105.5,6.9,94.7,0.303,0.322,0.565,,0.493,13.2,22.8,0.231,,75.7,,STAPLES Center,785892.0,19168.0,82.0,7765.400000000001,105.64960420290367,105.6417770047212,6.750395797096317,-0.1417770047212059,6.892172801817523,,,,,
2015,2014-15,Regular Season,3.0,San Antonio Spurs*,29.8,55.0,27.0,58.0,24.0,6.2,0.14,6.34,108.5,102.0,6.5,93.8,0.256,0.269,0.555,,0.484,13.3,23.4,0.19,,77.3,,AT&T Center,762855.0,18606.0,82.0,7691.599999999999,105.64960420290367,105.6417770047212,2.8503957970963114,-3.641777004721206,6.492172801817517,,,,,
2015,2014-15,Regular Season,4.0,Atlanta Hawks*,27.8,60.0,22.0,56.0,26.0,5.43,-0.68,4.75,108.9,103.1,5.8,93.9,0.259,0.321,0.563,,0.492,14.9,21.4,0.185,,73.4,,Philips Arena,713909.0,17412.0,82.0,7699.8,105.64960420290367,105.6417770047212,3.250395797096317,-2.541777004721212,5.792172801817529,,,,,
2015,2014-15,Regular Season,5.0,Cleveland Cavaliers*,26.9,53.0,29.0,53.0,29.0,4.48,-0.4,4.08,111.1,106.3,4.8,92.3,0.287,0.334,0.557,,0.502,12.6,26.8,0.177,,74.7,,Quicken Loans Arena,843042.0,20562.0,82.0,7568.599999999999,105.64960420290367,105.6417770047212,5.450395797096306,0.6582229952787912,4.7921728018175145,,,,,
2015,2014-15,Regular Season,6.0,Portland Trail Blazers*,27.0,51.0,31.0,53.0,29.0,4.23,0.18,4.41,108.2,103.7,4.5,94.2,0.225,0.316,0.544,,0.476,11.3,24.2,0.182,,76.2,,Moda Center,798368.0,19472.0,82.0,7724.400000000001,105.64960420290367,105.6417770047212,2.5503957970963143,-1.941777004721203,4.492172801817517,,,,,
2015,2014-15,Regular Season,7.0,Houston Rockets*,27.6,56.0,26.0,50.0,32.0,3.44,0.38,3.82,107.0,103.4,3.6,96.5,0.312,0.392,0.548,,0.486,14.6,26.8,0.208,,72.9,,Toyota Center,747412.0,18230.0,82.0,7913.0,105.64960420290367,105.6417770047212,1.3503957970963114,-2.2417770047212,3.592172801817512,,,,,
2015,2014-15,Regular Season,8.0,Memphis Grizzlies*,29.6,55.0,27.0,50.0,32.0,3.24,0.38,3.62,105.7,102.2,3.5,92.0,0.276,0.184,0.531,,0.492,14.5,24.7,0.183,,75.3,,FedEx Forum,710502.0,17329.0,82.0,7544.0,105.64960420290367,105.6417770047212,0.0503957970963142,-3.441777004721203,3.4921728018175173,,,,,
2015,2014-15,Regular Season,9.0,Toronto Raptors*,26.1,49.0,33.0,49.0,33.0,3.07,-0.62,2.45,111.0,107.7,3.3,92.8,0.295,0.302,0.553,,0.506,13.4,25.6,0.208,,73.3,,Air Canada Centre,809824.0,19752.0,82.0,7609.599999999999,105.64960420290367,105.6417770047212,5.350395797096311,2.058222995278797,3.2921728018175145,,,,,
2015,2014-15,Regular Season,10.0,Chicago Bulls*,28.8,50.0,32.0,50.0,32.0,3.0,-0.46,2.54,107.5,104.3,3.2,92.8,0.304,0.269,0.536,,0.473,11.3,27.0,0.182,,74.4,,United Center,886612.0,21625.0,82.0,7609.599999999999,105.64960420290367,105.6417770047212,1.8503957970963116,-1.3417770047212088,3.19217280181752,,,,,
2015,2014-15,Regular Season,11.0,Dallas Mavericks*,29.9,50.0,32.0,49.0,33.0,2.9,0.46,3.36,109.5,106.4,3.1,95.2,0.262,0.296,0.55,,0.503,14.7,23.6,0.204,,72.2,,American Airlines Center,827702.0,20188.0,82.0,7806.400000000001,105.64960420290367,105.6417770047212,3.850395797096312,0.7582229952787998,3.092172801817512,,,,,
2015,2014-15,Regular Season,12.0,Oklahoma City Thunder,25.4,45.0,37.0,47.0,35.0,2.18,0.28,2.47,107.8,105.5,2.3,95.7,0.284,0.262,0.532,,0.489,12.4,28.9,0.213,,75.6,,Chesapeake Energy Arena,746323.0,18203.0,82.0,7847.400000000001,105.64960420290367,105.6417770047212,2.150395797096309,-0.1417770047212059,2.2921728018175145,,,,,
2015,2014-15,Regular Season,13.0,New Orleans Pelicans*,25.3,45.0,37.0,43.0,39.0,0.79,0.34,1.13,108.2,107.3,0.9,91.4,0.263,0.233,0.537,,0.496,11.7,27.1,0.195,,75.1,,Smoothie King Center,683757.0,16677.0,82.0,7494.8,105.64960420290367,105.6417770047212,2.5503957970963143,1.6582229952787912,0.892172801817523,,,,,
2015,2014-15,Regular Season,14.0,Washington Wizards*,28.6,46.0,36.0,43.0,39.0,0.72,-0.55,0.17,103.7,103.0,0.7,93.7,0.259,0.203,0.534,,0.481,12.9,24.9,0.21,,77.3,,Verizon Center,747796.0,18239.0,82.0,7683.400000000001,105.64960420290367,105.6417770047212,-1.9496042029036855,-2.641777004721206,0.6921728018175202,,,,,
2015,2014-15,Regular Season,15.0,Milwaukee Bucks*,24.6,41.0,41.0,42.0,40.0,0.43,-0.52,-0.09,102.7,102.2,0.5,94.1,0.258,0.223,0.536,,0.487,15.9,25.4,0.221,,73.3,,BMO Harris Bradley Center,593910.0,14813.0,82.0,7716.2,105.64960420290367,105.6417770047212,-2.9496042029036857,-3.441777004721203,0.4921728018175173,,,,,
2015,2014-15,Regular Season,16.0,Indiana Pacers,28.3,38.0,44.0,42.0,40.0,0.28,-0.51,-0.23,103.5,103.2,0.3,93.2,0.266,0.255,0.523,,0.478,12.0,24.0,0.217,,77.9,,Bankers Life Fieldhouse,691434.0,16864.0,82.0,7642.400000000001,105.64960420290367,105.6417770047212,-2.1496042029036886,-2.441777004721203,0.2921728018175145,,,,,
2015,2014-15,Regular Season,17.0,Utah Jazz,23.4,38.0,44.0,42.0,40.0,0.22,0.49,0.71,105.1,104.9,0.2,90.4,0.297,0.274,0.531,,0.491,12.8,29.1,0.199,,76.3,,EnergySolutions Arena,772059.0,18831.0,82.0,7412.8,105.64960420290367,105.6417770047212,-0.5496042029036943,-0.7417770047212002,0.1921728018175059,,,,,
2015,2014-15,Regular Season,18.0,Boston Celtics*,25.0,40.0,42.0,41.0,41.0,0.16,-0.56,-0.4,104.7,104.5,0.2,95.8,0.233,0.28,0.523,,0.494,13.7,24.7,0.208,,75.0,,TD Garden,721350.0,17594.0,82.0,7855.599999999999,105.64960420290367,105.6417770047212,-0.9496042029036856,-1.141777004721206,0.1921728018175201,,,,,
2015,2014-15,Regular Season,19.0,Phoenix Suns,25.7,39.0,43.0,38.0,44.0,-0.9,0.52,-0.38,105.3,106.2,-0.9,96.3,0.251,0.291,0.537,,0.497,14.0,24.5,0.221,,73.5,,US Airways Center,693862.0,16923.0,82.0,7896.599999999999,105.64960420290367,105.6417770047212,-0.3496042029036914,0.5582229952787969,-0.9078271981824884,,,,,
2015,2014-15,Regular Season,20.0,Detroit Pistons,25.9,32.0,50.0,38.0,44.0,-1.0,-0.39,-1.39,105.3,106.4,-1.1,92.8,0.261,0.29,0.515,,0.502,13.2,27.7,0.192,,75.0,,The Palace of Auburn Hills,625917.0,15266.0,82.0,7609.599999999999,105.64960420290367,105.6417770047212,-0.3496042029036914,0.7582229952787998,-1.1078271981824912,,,,,
2015,2014-15,Regular Season,21.0,Miami Heat,28.5,37.0,45.0,33.0,49.0,-2.6,-0.32,-2.92,103.9,106.7,-2.8,90.9,0.306,0.262,0.54,,0.505,14.2,23.2,0.213,,73.4,,AmericanAirlines Arena,808223.0,19713.0,82.0,7453.8,105.64960420290367,105.6417770047212,-1.749604202903683,1.058222995278797,-2.80782719818248,,,,,
2015,2014-15,Regular Season,22.0,Brooklyn Nets*,28.6,38.0,44.0,33.0,49.0,-2.88,-0.25,-3.13,104.4,107.4,-3.0,92.7,0.267,0.24,0.529,,0.506,12.9,23.9,0.185,,73.7,,Barclays Center,698529.0,17037.0,82.0,7601.400000000001,105.64960420290367,105.6417770047212,-1.249604202903683,1.7582229952787998,-3.0078271981824827,,,,,
2015,2014-15,Regular Season,23.0,Charlotte Hornets,26.0,33.0,49.0,32.0,50.0,-3.17,-0.27,-3.44,100.1,103.5,-3.4,93.0,0.269,0.226,0.498,,0.487,12.0,22.1,0.188,,79.3,,Time Warner Cable Arena,704886.0,17192.0,82.0,7626.0,105.64960420290367,105.6417770047212,-5.549604202903694,-2.141777004721206,-3.4078271981824884,,,,,
2015,2014-15,Regular Season,24.0,Denver Nuggets,26.4,30.0,52.0,31.0,51.0,-3.55,0.48,-3.07,104.5,108.2,-3.7,96.1,0.278,0.284,0.518,,0.504,13.0,26.6,0.239,,74.7,,Pepsi Center,602707.0,14700.0,82.0,7880.2,105.64960420290367,105.6417770047212,-1.1496042029036886,2.558222995278797,-3.7078271981824855,,,,,
2015,2014-15,Regular Season,25.0,Sacramento Kings,26.0,29.0,53.0,31.0,51.0,-3.71,0.64,-3.07,105.3,109.2,-3.9,95.4,0.363,0.204,0.542,,0.507,11.8,26.5,0.2,,75.2,,Sleep Train Arena,680049.0,16587.0,82.0,7822.8,105.64960420290367,105.6417770047212,-0.3496042029036914,3.558222995278797,-3.907827198182488,,,,,
2015,2014-15,Regular Season,26.0,Orlando Magic,24.3,25.0,57.0,25.0,57.0,-5.72,-0.15,-5.87,101.6,107.7,-6.1,93.8,0.23,0.235,0.524,,0.514,13.6,23.1,0.21,,76.0,,Amway Center,688194.0,16785.0,82.0,7691.599999999999,105.64960420290367,105.6417770047212,-4.049604202903694,2.058222995278797,-6.107827198182491,,,,,
2015,2014-15,Regular Season,27.0,Los Angeles Lakers,27.0,21.0,61.0,23.0,59.0,-6.84,0.67,-6.17,103.4,110.6,-7.2,94.0,0.276,0.22,0.513,,0.518,12.1,25.4,0.231,,76.3,,STAPLES Center,768244.0,18738.0,82.0,7708.0,105.64960420290367,105.6417770047212,-2.249604202903683,4.958222995278788,-7.207827198182471,,,,,
2015,2014-15,Regular Season,28.0,Minnesota Timberwolves,24.4,16.0,66.0,19.0,63.0,-8.79,0.79,-8.0,102.9,112.2,-9.3,94.4,0.309,0.179,0.517,,0.537,13.9,26.6,0.187,,71.6,,Target Center,595652.0,14416.0,82.0,7740.8,105.64960420290367,105.6417770047212,-2.749604202903683,6.558222995278797,-9.30782719818248,,,,,
2015,2014-15,Regular Season,29.0,Philadelphia 76ers,23.2,18.0,64.0,18.0,64.0,-8.98,-0.07,-9.04,95.5,104.8,-9.3,95.7,0.288,0.319,0.494,,0.497,15.2,25.5,0.225,,73.0,,Wells Fargo Center,571572.0,13941.0,82.0,7847.400000000001,105.64960420290367,105.6417770047212,-10.149604202903689,-0.8417770047212088,-9.30782719818248,,,,,
2015,2014-15,Regular Season,30.0,New York Knicks,26.9,17.0,65.0,17.0,65.0,-9.32,-0.18,-9.5,99.9,110.0,-10.1,91.2,0.234,0.24,0.508,,0.512,13.3,24.5,0.234,,73.1,,Madison Square Garden (IV),812292.0,19812.0,82.0,7478.400000000001,105.64960420290367,105.6417770047212,-5.749604202903683,4.358222995278794,-10.107827198182475,,,,,
2015,2014-15,Playoffs,1.0,Golden State Warriors,26.4,16.0,5.0,16.0,5.0,,,,108.7,100.5,8.2,93.7,0.263,0.362,0.55,,0.458,13.1,26.2,0.228,,75.3,,,,,21.0,1967.7,105.271025850518,105.27266642700742,3.428974149482002,-4.772666427007422,8.201640576489424,0.762,,,,
2015,2014-15,Playoffs,2.0,Cleveland Cavaliers,26.6,14.0,6.0,13.0,7.0,,,,107.4,103.1,4.3,90.7,0.325,0.347,0.524,,0.467,11.1,28.1,0.209,,77.5,,,,,20.0,1814.0,105.271025850518,105.27266642700742,2.128974149482005,-2.172666427007428,4.301640576489433,0.7,,,,
2015,2014-15,Playoffs,3.0,Washington Wizards,27.5,6.0,4.0,6.0,4.0,,,,105.8,101.7,4.1,94.6,0.28,0.276,0.533,,0.47,12.2,26.8,0.177,,77.2,,,,,10.0,946.0,105.271025850518,105.27266642700742,0.5289741494819964,-3.5726664270074195,4.101640576489416,0.6,,,,
2015,2014-15,Playoffs,4.0,Chicago Bulls,28.7,6.0,6.0,7.0,5.0,,,,104.4,100.7,3.7,90.4,0.257,0.294,0.515,,0.452,11.8,26.8,0.198,,74.3,,,,,12.0,1084.8000000000002,105.271025850518,105.27266642700742,-0.8710258505179951,-4.57266642700742,3.701640576489425,0.5,,,,
2015,2014-15,Playoffs,5.0,Los Angeles Clippers,28.8,7.0,7.0,8.0,6.0,,,,108.4,107.1,1.3,98.7,0.361,0.3,0.548,,0.505,12.5,21.3,0.25,,75.0,,,,,14.0,1381.8,105.271025850518,105.27266642700742,3.128974149482005,1.827333572992572,1.301640576489433,0.5,,,,
2015,2014-15,Playoffs,6.0,San Antonio Spurs,30.3,3.0,4.0,4.0,3.0,,,,107.8,107.3,0.5,94.5,0.298,0.307,0.536,,0.509,11.5,24.8,0.224,,78.6,,,,,7.0,661.5,105.271025850518,105.27266642700742,2.5289741494819964,2.0273335729925748,0.5016405764894216,0.429,,,,
2015,2014-15,Playoffs,7.0,Atlanta Hawks,27.7,8.0,8.0,8.0,8.0,,,,103.4,103.6,-0.2,93.5,0.227,0.335,0.521,,0.486,12.9,21.6,0.184,,74.7,,,,,16.0,1496.0,105.271025850518,105.27266642700742,-1.871025850517995,-1.672666427007428,-0.198359423510567,0.5,,,,
2015,2014-15,Playoffs,8.0,Memphis Grizzlies,30.3,6.0,5.0,5.0,6.0,,,,103.0,104.4,-1.4,91.9,0.27,0.166,0.503,,0.501,14.1,23.7,0.192,,77.2,,,,,11.0,1010.9,105.271025850518,105.27266642700742,-2.2710258505180008,-0.8726664270074167,-1.398359423510584,0.545,,,,
2015,2014-15,Playoffs,9.0,Houston Rockets,28.8,9.0,8.0,7.0,10.0,,,,106.6,109.0,-2.4,101.5,0.44,0.33,0.544,,0.514,12.5,23.8,0.21,,74.4,,,,,17.0,1725.5,105.271025850518,105.27266642700742,1.3289741494819935,3.7273335729925776,-2.398359423510584,0.529,,,,
2015,2014-15,Playoffs,10.0,Dallas Mavericks,30.4,1.0,4.0,2.0,3.0,,,,107.9,112.0,-4.1,101.9,0.274,0.265,0.534,,0.52,12.4,28.1,0.291,,75.1,,,,,5.0,509.5,105.271025850518,105.27266642700742,2.628974149482005,6.727333572992578,-4.098359423510573,0.2,,,,
2015,2014-15,Playoffs,11.0,Brooklyn Nets,28.6,2.0,4.0,2.0,4.0,,,,100.8,106.5,-5.7,94.0,0.251,0.289,0.522,,0.505,12.3,21.0,0.161,,77.8,,,,,6.0,564.0,105.271025850518,105.27266642700742,-4.471025850518004,1.2273335729925776,-5.698359423510581,0.333,,,,
2015,2014-15,Playoffs,12.0,Portland Trail Blazers,25.9,1.0,4.0,1.0,4.0,,,,101.9,109.3,-7.4,92.0,0.258,0.313,0.504,,0.465,7.9,22.2,0.254,,78.1,,,,,5.0,460.0,105.271025850518,105.27266642700742,-3.371025850517995,4.027333572992575,-7.39835942351057,0.2,,,,
2015,2014-15,Playoffs,13.0,New Orleans Pelicans,25.1,0.0,4.0,1.0,3.0,,,,106.8,115.2,-8.4,92.0,0.264,0.252,0.536,,0.516,11.0,24.9,0.211,,69.1,,,,,4.0,368.0,105.271025850518,105.27266642700742,1.5289741494819964,9.92733357299258,-8.398359423510584,0.0,,,,
2015,2014-15,Playoffs,14.0,Boston Celtics,24.6,0.0,4.0,1.0,3.0,,,,101.5,111.5,-10.0,93.3,0.308,0.26,0.504,,0.498,11.8,22.2,0.303,,71.9,,,,,4.0,373.2,105.271025850518,105.27266642700742,-3.7710258505180008,6.227333572992578,-9.998359423510578,0.0,,,,
2015,2014-15,Playoffs,15.0,Milwaukee Bucks,24.8,2.0,4.0,1.0,5.0,,,,91.8,104.6,-12.8,93.1,0.236,0.206,0.455,,0.504,15.7,23.9,0.2,,73.5,,,,,6.0,558.5999999999999,105.271025850518,105.27266642700742,-13.471025850518004,-0.6726664270074281,-12.798359423510576,0.333,,,,
2015,2014-15,Playoffs,16.0,Toronto Raptors,25.9,0.0,4.0,1.0,3.0,,,,99.3,113.7,-14.4,94.5,0.241,0.283,0.493,,0.547,13.3,19.0,0.25,,73.0,,,,,4.0,378.0,105.271025850518,105.27266642700742,-5.971025850518004,8.42733357299258,-14.398359423510584,0.0,,,,
