Player_ID,Player,Season,SeasonEndYear,Statistic,Value,Season_Percentile
nick-mantis,Nick Mantis,1959-60,1960,2P_pct,0.2564102564102564,5.1020408163265305
paul-arizin,Paul Arizin,1959-60,1960,2P_pct,0.4235714285714286,72.44897959183673
paul-seymour,Paul Seymour,1959-60,1960,2P_pct,0.0,0.0
phil-jordon,Phil Jordon,1959-60,1960,2P_pct,0.3927835051546391,52.04081632653061
phil-rollins,Phil Rollins,1959-60,1960,2P_pct,0.4093264248704663,64.28571428571429
ray-felix,Ray Felix,1959-60,1960,2P_pct,0.3830985915492957,39.795918367346935
red-kerr,Red Kerr,1959-60,1960,2P_pct,0.3924392439243924,51.02040816326531
richie-guerin,Richie Guerin,1959-60,1960,2P_pct,0.4198694706308919,69.38775510204081
ron-sobie,Ron Sobie,1959-60,1960,2P_pct,0.3425925925925926,15.306122448979592
rudy-larusso,Rudy LaRusso,1959-60,1960,2P_pct,0.3888280394304491,46.93877551020408
sam-jones,Sam Jones,1959-60,1960,2P_pct,0.4539641943734015,89.79591836734694
shellie-mcmillon,Shellie McMillon,1959-60,1960,2P_pct,0.4258373205741627,74.48979591836735
si-green,Si Green,1959-60,1960,2P_pct,0.3723653395784543,30.612244897959183
slater-martin,Slater Martin,1959-60,1960,2P_pct,0.370757180156658,28.571428571428573
slick-leonard,Slick Leonard,1959-60,1960,2P_pct,0.3221757322175732,11.224489795918368
steve-hamilton,Steve Hamilton,1959-60,1960,2P_pct,0.3766233766233766,35.204081632653065
togo-palazzi,Togo Palazzi,1959-60,1960,2P_pct,0.3170731707317073,9.183673469387756
tom-gola,Tom Gola,1959-60,1960,2P_pct,0.4333672431332655,80.61224489795919
tom-hawkins,Tom Hawkins,1959-60,1960,2P_pct,0.3799654576856649,38.775510204081634
tom-heinsohn,Tom Heinsohn,1959-60,1960,2P_pct,0.4232704402515723,71.42857142857143
tony-windis,Tony Windis,1959-60,1960,2P_pct,0.2666666666666666,6.122448979591836
vern-hatton,Vern Hatton,1959-60,1960,2P_pct,0.3567415730337078,20.408163265306122
walter-dukes,Walter Dukes,1959-60,1960,2P_pct,0.3605051664753157,23.46938775510204
wayne-embry,Wayne Embry,1959-60,1960,2P_pct,0.4391304347826087,82.65306122448979
wayne-stevens,Wayne Stevens,1959-60,1960,2P_pct,0.1578947368421052,2.0408163265306123
whitey-bell,Whitey Bell,1959-60,1960,2P_pct,0.3783783783783784,37.755102040816325
willie-naulls,Willie Naulls,1959-60,1960,2P_pct,0.4284603421461897,77.55102040816327
wilt-chamberlain,Wilt Chamberlain,1959-60,1960,2P_pct,0.4608394634357421,92.85714285714286
win-wilfong,Win Wilfong,1959-60,1960,2P_pct,0.3704188481675393,27.551020408163264
woody-sauldsberry,Woody Sauldsberry,1959-60,1960,2P_pct,0.3336755646817248,13.26530612244898
al-attles,Al Attles,1960-61,1961,2P_pct,0.4088397790055249,58.69565217391305
al-bianchi,Al Bianchi,1960-61,1961,2P_pct,0.3450292397660818,15.217391304347826
al-ferrari,Al Ferrari,1960-61,1961,2P_pct,0.3567073170731707,20.652173913043477
andy-johnson,Andy Johnson,1960-61,1961,2P_pct,0.3585131894484412,22.82608695652174
archie-dees,Archie Dees,1960-61,1961,2P_pct,0.3925925925925926,41.30434782608695
bailey-howell,Bailey Howell,1960-61,1961,2P_pct,0.4694508894044857,94.56521739130434
barney-cable,Barney Cable,1960-61,1961,2P_pct,0.4634146341463415,92.3913043478261
bill-russell,Bill Russell,1960-61,1961,2P_pct,0.4256,71.73913043478261
bill-sharman,Bill Sharman,1960-61,1961,2P_pct,0.421806167400881,67.3913043478261
bob-boozer,Bob Boozer,1960-61,1961,2P_pct,0.4145936981757877,59.78260869565217
bob-cousy,Bob Cousy,1960-61,1961,2P_pct,0.3712011577424023,30.434782608695652
bob-ferry,Bob Ferry,1960-61,1961,2P_pct,0.4510309278350515,86.95652173913044
bob-mcneill,Bob McNeill,1960-61,1961,2P_pct,0.3887587822014051,36.95652173913044
bob-pettit,Bob Pettit,1960-61,1961,2P_pct,0.4470930232558139,84.78260869565217
bucky-bockhorn,Bucky Bockhorn,1960-61,1961,2P_pct,0.3966005665722379,45.65217391304348
cal-ramsey,Cal Ramsey,1960-61,1961,2P_pct,0.1818181818181818,0.0
carl-braun,Carl Braun,1960-61,1961,2P_pct,0.4683544303797468,93.47826086956522
charlie-tyra,Charlie Tyra,1960-61,1961,2P_pct,0.3624772313296903,26.08695652173913
chuck-noble,Chuck Noble,1960-61,1961,2P_pct,0.3462897526501767,16.304347826086957
cliff-hagan,Cliff Hagan,1960-61,1961,2P_pct,0.4436241610738255,81.52173913043478
clyde-lovellette,Clyde Lovellette,1960-61,1961,2P_pct,0.453444360333081,91.30434782608695
darrall-imhoff,Darrall Imhoff,1960-61,1961,2P_pct,0.3935483870967742,42.93478260869565
dave-budd,Dave Budd,1960-61,1961,2P_pct,0.4321329639889196,79.34782608695652
dave-gambee,Dave Gambee,1960-61,1961,2P_pct,0.4192185850052798,63.04347826086956
dave-piontek,Dave Piontek,1960-61,1961,2P_pct,0.4895833333333333,98.91304347826087
dick-barnett,Dick Barnett,1960-61,1961,2P_pct,0.4522613065326633,90.21739130434783
dick-garmaker,Dick Garmaker,1960-61,1961,2P_pct,0.440084835630965,80.43478260869566
dolph-schayes,Dolph Schayes,1960-61,1961,2P_pct,0.3724137931034483,33.69565217391305
don-ohl,Don Ohl,1960-61,1961,2P_pct,0.3935483870967742,42.93478260869565
ed-conlin,Ed Conlin,1960-61,1961,2P_pct,0.3606010016694491,23.91304347826087
elgin-baylor,Elgin Baylor,1960-61,1961,2P_pct,0.4298245614035088,76.08695652173913
ernie-beck,Ernie Beck,1960-61,1961,2P_pct,0.3448275862068966,14.130434782608695
frank-ramsey,Frank Ramsey,1960-61,1961,2P_pct,0.4072727272727273,57.608695652173914
frank-selvy,Frank Selvy,1960-61,1961,2P_pct,0.4054758800521512,56.52173913043478
fred-lacour,Fred LaCour,1960-61,1961,2P_pct,0.4169491525423728,60.869565217391305
gary-alcorn,Gary Alcorn,1960-61,1961,2P_pct,0.3,4.3478260869565215
gene-conley,Gene Conley,1960-61,1961,2P_pct,0.3696969696969697,28.26086956521739
gene-guarilia,Gene Guarilia,1960-61,1961,2P_pct,0.4042553191489361,54.34782608695652
gene-shue,Gene Shue,1960-61,1961,2P_pct,0.4207119741100323,66.30434782608695
george-lee,George Lee,1960-61,1961,2P_pct,0.3994845360824742,48.91304347826087
guy-rodgers,Guy Rodgers,1960-61,1961,2P_pct,0.3858114674441205,34.78260869565217
hal-greer,Hal Greer,1960-61,1961,2P_pct,0.4511223750905141,88.04347826086956
hot-rod-hundley,Hot Rod Hundley,1960-61,1961,2P_pct,0.3507057546145494,18.47826086956522
howie-jolliff,Howie Jolliff,1960-61,1961,2P_pct,0.3262411347517731,8.695652173913043
hub-reed,Hub Reed,1960-61,1961,2P_pct,0.4285714285714285,75.0
jack-george,Jack George,1960-61,1961,2P_pct,0.3333333333333333,10.326086956521738
jack-twyman,Jack Twyman,1960-61,1961,2P_pct,0.4877450980392157,97.82608695652173
jackie-moreland,Jackie Moreland,1960-61,1961,2P_pct,0.40041928721174,51.08695652173913
jerry-west,Jerry West,1960-61,1961,2P_pct,0.4185126582278481,61.95652173913044
jim-krebs,Jim Krebs,1960-61,1961,2P_pct,0.3916184971098266,40.21739130434783
jim-loscutoff,Jim Loscutoff,1960-61,1961,2P_pct,0.301255230125523,5.434782608695652
jim-palmer,Jim Palmer,1960-61,1961,2P_pct,0.4032258064516129,53.26086956521739
joe-graboski,Joe Graboski,1960-61,1961,2P_pct,0.3333333333333333,10.326086956521738
joe-roberts,Joe Roberts,1960-61,1961,2P_pct,0.3703703703703703,29.347826086956523
joe-ruklick,Joe Ruklick,1960-61,1961,2P_pct,0.3583333333333333,21.73913043478261
johnny-green,Johnny Green,1960-61,1961,2P_pct,0.4300791556728232,77.17391304347827
johnny-mccarthy,Johnny McCarthy,1960-61,1961,2P_pct,0.35656836461126,19.565217391304348
k-c-jones,K.C. Jones,1960-61,1961,2P_pct,0.3377703826955074,13.043478260869565
kenny-sears,Kenny Sears,1960-61,1961,2P_pct,0.4242957746478873,68.47826086956522
larry-costello,Larry Costello,1960-61,1961,2P_pct,0.4822274881516588,96.73913043478261
larry-foust,Larry Foust,1960-61,1961,2P_pct,0.3967280163599182,46.73913043478261
larry-staverman,Larry Staverman,1960-61,1961,2P_pct,0.4457831325301205,82.6086956521739
lenny-wilkens,Lenny Wilkens,1960-61,1961,2P_pct,0.425287356321839,70.65217391304348
mike-farmer,Mike Farmer,1960-61,1961,2P_pct,0.3904555314533622,39.130434782608695
oscar-robertson,Oscar Robertson,1960-61,1961,2P_pct,0.4725,95.65217391304348
paul-arizin,Paul Arizin,1960-61,1961,2P_pct,0.4251144538914323,69.56521739130434
phil-jordon,Phil Jordon,1960-61,1961,2P_pct,0.3858520900321543,35.869565217391305
phil-rollins,Phil Rollins,1960-61,1961,2P_pct,0.3720136518771331,31.52173913043478
pickles-kennedy,Pickles Kennedy,1960-61,1961,2P_pct,0.1904761904761904,1.0869565217391304
ralph-davis,Ralph Davis,1960-61,1961,2P_pct,0.401330376940133,52.17391304347826
ray-felix,Ray Felix,1960-61,1961,2P_pct,0.3720472440944882,32.608695652173914
red-kerr,Red Kerr,1960-61,1961,2P_pct,0.396780303030303,47.82608695652174
richie-guerin,Richie Guerin,1960-61,1961,2P_pct,0.3961165048543689,44.56521739130435
ron-johnson,Ron Johnson,1960-61,1961,2P_pct,0.3023255813953488,6.521739130434782
rudy-larusso,Rudy LaRusso,1960-61,1961,2P_pct,0.4193548387096774,64.1304347826087
sam-jones,Sam Jones,1960-61,1961,2P_pct,0.4490177736202058,85.8695652173913
shellie-mcmillon,Shellie McMillon,1960-61,1961,2P_pct,0.4281914893617021,73.91304347826087
si-green,Si Green,1960-61,1961,2P_pct,0.3662952646239554,27.17391304347826
slick-leonard,Slick Leonard,1960-61,1961,2P_pct,0.2946859903381642,2.1739130434782608
swede-halbrook,Swede Halbrook,1960-61,1961,2P_pct,0.3347732181425486,11.956521739130435
tom-gola,Tom Gola,1960-61,1961,2P_pct,0.4468085106382978,83.69565217391305
tom-hawkins,Tom Hawkins,1960-61,1961,2P_pct,0.43115438108484,78.26086956521739
tom-heinsohn,Tom Heinsohn,1960-61,1961,2P_pct,0.4003831417624521,50.0
tom-sanders,Tom Sanders,1960-61,1961,2P_pct,0.4204545454545454,65.21739130434783
vern-hatton,Vern Hatton,1960-61,1961,2P_pct,0.3190789473684211,7.608695652173913
walter-dukes,Walter Dukes,1960-61,1961,2P_pct,0.405099150141643,55.43478260869565
wayne-embry,Wayne Embry,1960-61,1961,2P_pct,0.451231527093596,89.1304347826087
whitey-bell,Whitey Bell,1960-61,1961,2P_pct,0.3888888888888889,38.04347826086956
willie-jones,Willie Jones,1960-61,1961,2P_pct,0.3611111111111111,25.0
willie-naulls,Willie Naulls,1960-61,1961,2P_pct,0.4277423099245502,72.82608695652173
wilt-chamberlain,Wilt Chamberlain,1960-61,1961,2P_pct,0.5091575091575091,100.0
win-wilfong,Win Wilfong,1960-61,1961,2P_pct,0.3475409836065574,17.391304347826086
woody-sauldsberry,Woody Sauldsberry,1960-61,1961,2P_pct,0.2994791666666667,3.260869565217391
adrian-smith,Adrian Smith,1961-62,1962,2P_pct,0.4048096192384769,48.214285714285715
al-attles,Al Attles,1961-62,1962,2P_pct,0.473756906077348,93.75
al-bianchi,Al Bianchi,1961-62,1962,2P_pct,0.396694214876033,44.642857142857146
al-butler,Al Butler,1961-62,1962,2P_pct,0.4628647214854111,86.60714285714286
al-ferrari,Al Ferrari,1961-62,1962,2P_pct,0.3573883161512027,22.321428571428573
andy-johnson,Andy Johnson,1961-62,1962,2P_pct,0.4484029484029484,83.03571428571429
archie-dees,Archie Dees,1961-62,1962,2P_pct,0.4434782608695652,77.67857142857143
bailey-howell,Bailey Howell,1961-62,1962,2P_pct,0.4635373009220452,87.5
barney-cable,Barney Cable,1961-62,1962,2P_pct,0.4072096128170894,50.0
bevo-nordmann,Bevo Nordmann,1961-62,1962,2P_pct,0.4047619047619047,47.32142857142857
bill-russell,Bill Russell,1961-62,1962,2P_pct,0.4570747217806041,84.82142857142857
bill-smith,Bill Smith,1961-62,1962,2P_pct,0.2424242424242424,3.5714285714285716
bob-boozer,Bob Boozer,1961-62,1962,2P_pct,0.438034188034188,74.10714285714286
bob-cousy,Bob Cousy,1961-62,1962,2P_pct,0.3911939034716342,39.285714285714285
bob-ferry,Bob Ferry,1961-62,1962,2P_pct,0.4376996805111821,73.21428571428571
bob-mcneill,Bob McNeill,1961-62,1962,2P_pct,0.4117647058823529,54.464285714285715
bob-pettit,Bob Pettit,1961-62,1962,2P_pct,0.4496887966804979,83.92857142857143
bob-sims,Bob Sims,1961-62,1962,2P_pct,0.3930753564154786,42.857142857142854
bob-wiesenhahn,Bob Wiesenhahn,1961-62,1962,2P_pct,0.3167701863354037,8.928571428571429
bobby-smith,Bobby Smith,1961-62,1962,2P_pct,0.0,0.0
bucky-bockhorn,Bucky Bockhorn,1961-62,1962,2P_pct,0.4303079416531604,67.85714285714286
carl-braun,Carl Braun,1961-62,1962,2P_pct,0.3768115942028985,33.035714285714285
charlie-tyra,Charlie Tyra,1961-62,1962,2P_pct,0.3614232209737827,25.892857142857142
chuck-noble,Chuck Noble,1961-62,1962,2P_pct,0.2831858407079646,6.25
chuck-osborne,Chuck Osborne,1961-62,1962,2P_pct,0.125,1.7857142857142858
cleo-hill,Cleo Hill,1961-62,1962,2P_pct,0.3462783171521035,16.964285714285715
cleveland-buckner,Cleveland Buckner,1961-62,1962,2P_pct,0.4305177111716621,68.75
cliff-hagan,Cliff Hagan,1961-62,1962,2P_pct,0.4704697986577181,91.07142857142857
clyde-lovellette,Clyde Lovellette,1961-62,1962,2P_pct,0.4709944751381215,91.96428571428571
darrall-imhoff,Darrall Imhoff,1961-62,1962,2P_pct,0.3858921161825726,37.5
dave-budd,Dave Budd,1961-62,1962,2P_pct,0.4361948955916473,72.32142857142857
dave-gambee,Dave Gambee,1961-62,1962,2P_pct,0.4236234458259325,59.82142857142857
dave-piontek,Dave Piontek,1961-62,1962,2P_pct,0.3688888888888889,28.571428571428573
dave-zeller,Dave Zeller,1961-62,1962,2P_pct,0.3529411764705882,18.75
dolph-schayes,Dolph Schayes,1961-62,1962,2P_pct,0.3568575233022636,21.428571428571427
don-ohl,Don Ohl,1961-62,1962,2P_pct,0.444,78.57142857142857
donnie-butcher,Donnie Butcher,1961-62,1962,2P_pct,0.3096774193548387,8.035714285714286
doug-kistler,Doug Kistler,1961-62,1962,2P_pct,0.5,97.32142857142857
ed-burton,Ed Burton,1961-62,1962,2P_pct,0.5,97.32142857142857
ed-conlin,Ed Conlin,1961-62,1962,2P_pct,0.3450134770889488,16.071428571428573
elgin-baylor,Elgin Baylor,1961-62,1962,2P_pct,0.4282115869017632,63.392857142857146
frank-radovich,Frank Radovich,1961-62,1962,2P_pct,0.3978494623655914,45.535714285714285
frank-ramsey,Frank Ramsey,1961-62,1962,2P_pct,0.4278704612365064,62.5
frank-selvy,Frank Selvy,1961-62,1962,2P_pct,0.4195736434108527,57.142857142857146
fred-lacour,Fred LaCour,1961-62,1962,2P_pct,0.4291044776119403,66.07142857142857
gary-phillips,Gary Phillips,1961-62,1962,2P_pct,0.3548387096774194,19.642857142857142
gene-guarilia,Gene Guarilia,1961-62,1962,2P_pct,0.3788819875776397,33.92857142857143
gene-shue,Gene Shue,1961-62,1962,2P_pct,0.4078762306610408,50.892857142857146
george-blaney,George Blaney,1961-62,1962,2P_pct,0.380281690140845,35.714285714285715
george-bon-salle,George Bon Salle,1961-62,1962,2P_pct,0.25,5.357142857142857
george-lee,George Lee,1961-62,1962,2P_pct,0.358,23.214285714285715
guy-rodgers,Guy Rodgers,1961-62,1962,2P_pct,0.356475300400534,20.535714285714285
hal-greer,Hal Greer,1961-62,1962,2P_pct,0.4466019417475728,81.25
horace-walker,Horace Walker,1961-62,1962,2P_pct,0.3394077448747152,13.392857142857142
hot-rod-hundley,Hot Rod Hundley,1961-62,1962,2P_pct,0.3398821218074656,14.285714285714286
howie-carl,Howie Carl,1961-62,1962,2P_pct,0.3333333333333333,11.607142857142858
howie-jolliff,Howie Jolliff,1961-62,1962,2P_pct,0.4110671936758893,53.57142857142857
hub-reed,Hub Reed,1961-62,1962,2P_pct,0.4413043478260869,75.0
jack-turner,Jack Turner,1961-62,1962,2P_pct,0.3800904977375565,34.82142857142857
jack-twyman,Jack Twyman,1961-62,1962,2P_pct,0.4792477302204929,95.53571428571429
jackie-moreland,Jackie Moreland,1961-62,1962,2P_pct,0.4209445585215606,58.92857142857143
jerry-west,Jerry West,1961-62,1962,2P_pct,0.445125348189415,80.35714285714286
jim-krebs,Jim Krebs,1961-62,1962,2P_pct,0.4450784593437946,79.46428571428571
jim-loscutoff,Jim Loscutoff,1961-62,1962,2P_pct,0.3622350674373796,26.785714285714285
jimmy-darrow,Jimmy Darrow,1961-62,1962,2P_pct,0.2,2.6785714285714284
joe-buckhalter,Joe Buckhalter,1961-62,1962,2P_pct,0.4580838323353293,85.71428571428571
joe-graboski,Joe Graboski,1961-62,1962,2P_pct,0.3484162895927601,17.857142857142858
joe-roberts,Joe Roberts,1961-62,1962,2P_pct,0.3925686591276252,41.07142857142857
joe-ruklick,Joe Ruklick,1961-62,1962,2P_pct,0.3265306122448979,10.714285714285714
johnny-egan,Johnny Egan,1961-62,1962,2P_pct,0.4252491694352159,60.714285714285715
johnny-green,Johnny Green,1961-62,1962,2P_pct,0.4355670103092783,70.53571428571429
johnny-mccarthy,Johnny McCarthy,1961-62,1962,2P_pct,0.2465753424657534,4.464285714285714
k-c-jones,K.C. Jones,1961-62,1962,2P_pct,0.4060773480662983,49.107142857142854
larry-costello,Larry Costello,1961-62,1962,2P_pct,0.4269972451790633,61.607142857142854
larry-foust,Larry Foust,1961-62,1962,2P_pct,0.4711316397228637,92.85714285714286
lee-shaffer,Lee Shaffer,1961-62,1962,2P_pct,0.435593220338983,71.42857142857143
lenny-wilkens,Lenny Wilkens,1961-62,1962,2P_pct,0.3846153846153846,36.607142857142854
oscar-robertson,Oscar Robertson,1961-62,1962,2P_pct,0.4784530386740331,94.64285714285714
paul-arizin,Paul Arizin,1961-62,1962,2P_pct,0.4100671140939597,51.785714285714285
paul-neumann,Paul Neumann,1961-62,1962,2P_pct,0.428927680798005,64.28571428571429
phil-jordon,Phil Jordon,1961-62,1962,2P_pct,0.3920233463035019,40.17857142857143
ralph-davis,Ralph Davis,1961-62,1962,2P_pct,0.4131668558456299,55.357142857142854
ray-felix,Ray Felix,1961-62,1962,2P_pct,0.4296482412060301,66.96428571428571
ray-scott,Ray Scott,1961-62,1962,2P_pct,0.3870292887029288,38.392857142857146
red-kerr,Red Kerr,1961-62,1962,2P_pct,0.4434426229508196,76.78571428571429
rich-eichhorst,Rich Eichhorst,1961-62,1962,2P_pct,0.5,97.32142857142857
richie-guerin,Richie Guerin,1961-62,1962,2P_pct,0.4422772799156563,75.89285714285714
ron-horn,Ron Horn,1961-62,1962,2P_pct,0.0833333333333333,0.8928571428571429
rudy-larusso,Rudy LaRusso,1961-62,1962,2P_pct,0.4657039711191336,89.28571428571429
sam-jones,Sam Jones,1961-62,1962,2P_pct,0.4641744548286604,88.39285714285714
sam-stith,Sam Stith,1961-62,1962,2P_pct,0.3641975308641975,27.678571428571427
shellie-mcmillon,Shellie McMillon,1961-62,1962,2P_pct,0.4483925549915397,82.14285714285714
si-green,Si Green,1961-62,1962,2P_pct,0.3767955801104972,32.142857142857146
slick-leonard,Slick Leonard,1961-62,1962,2P_pct,0.375,31.25
stacey-arceneaux,Stacey Arceneaux,1961-62,1962,2P_pct,0.3928571428571428,41.964285714285715
swede-halbrook,Swede Halbrook,1961-62,1962,2P_pct,0.3601895734597156,25.0
ted-luckenbill,Ted Luckenbill,1961-62,1962,2P_pct,0.3583333333333333,24.107142857142858
tom-gola,Tom Gola,1961-62,1962,2P_pct,0.4209150326797385,58.035714285714285
tom-hawkins,Tom Hawkins,1961-62,1962,2P_pct,0.4105113636363636,52.67857142857143
tom-heinsohn,Tom Heinsohn,1961-62,1962,2P_pct,0.4290142591444513,65.17857142857143
tom-meschery,Tom Meschery,1961-62,1962,2P_pct,0.4036598493003229,46.42857142857143
tom-sanders,Tom Sanders,1961-62,1962,2P_pct,0.4353233830845771,69.64285714285714
vern-hatton,Vern Hatton,1961-62,1962,2P_pct,0.338368580060423,12.5
walt-bellamy,Walt Bellamy,1961-62,1962,2P_pct,0.5189333333333334,100.0
walter-dukes,Walter Dukes,1961-62,1962,2P_pct,0.3956723338485317,43.75
wayne-embry,Wayne Embry,1961-62,1962,2P_pct,0.4661157024793388,90.17857142857143
wayne-yates,Wayne Yates,1961-62,1962,2P_pct,0.2952380952380952,7.142857142857143
whitey-martin,Whitey Martin,1961-62,1962,2P_pct,0.3253424657534247,9.821428571428571
willie-jones,Willie Jones,1961-62,1962,2P_pct,0.3726315789473684,29.464285714285715
willie-naulls,Willie Naulls,1961-62,1962,2P_pct,0.4154616240266963,56.25
wilt-chamberlain,Wilt Chamberlain,1961-62,1962,2P_pct,0.50553972776195,99.10714285714286
woody-sauldsberry,Woody Sauldsberry,1961-62,1962,2P_pct,0.3429228998849252,15.178571428571429
york-larese,York Larese,1961-62,1962,2P_pct,0.3730886850152905,30.357142857142858
adrian-smith,Adrian Smith,1962-63,1963,2P_pct,0.4430147058823529,67.24137931034483
al-attles,Al Attles,1962-63,1963,2P_pct,0.4777777777777778,87.06896551724138
al-bianchi,Al Bianchi,1962-63,1963,2P_pct,0.4243697478991596,50.0
al-butler,Al Butler,1962-63,1963,2P_pct,0.4393491124260355,64.65517241379311
al-ferrari,Al Ferrari,1962-63,1963,2P_pct,0.3243243243243243,6.896551724137931
bailey-howell,Bailey Howell,1962-63,1963,2P_pct,0.5157894736842106,96.55172413793103
barney-cable,Barney Cable,1962-63,1963,2P_pct,0.4552631578947368,72.41379310344827
ben-warley,Ben Warley,1962-63,1963,2P_pct,0.4504504504504504,70.6896551724138
bevo-nordmann,Bevo Nordmann,1962-63,1963,2P_pct,0.4890282131661442,89.65517241379311
bill-bridges,Bill Bridges,1962-63,1963,2P_pct,0.4125,41.37931034482759
bill-russell,Bill Russell,1962-63,1963,2P_pct,0.4323181049069374,58.62068965517241
billy-mcgill,Billy McGill,1962-63,1963,2P_pct,0.5127478753541076,95.6896551724138
bob-boozer,Bob Boozer,1962-63,1963,2P_pct,0.4435483870967742,68.10344827586206
bob-cousy,Bob Cousy,1962-63,1963,2P_pct,0.3967611336032389,35.3448275862069
bob-duffy,Bob Duffy,1962-63,1963,2P_pct,0.3793103448275862,20.689655172413794
bob-ferry,Bob Ferry,1962-63,1963,2P_pct,0.4329268292682927,59.48275862068966
bob-pettit,Bob Pettit,1962-63,1963,2P_pct,0.4455899198167239,69.82758620689656
bucky-bockhorn,Bucky Bockhorn,1962-63,1963,2P_pct,0.3930817610062893,32.758620689655174
